dist,GT,highRes,ShighRes,Fmean,Fmedian,FSCmean,FSCmedian,FSCpam,FSCkml,RWGPS,SFmean,SFmedian,SFSCmean,SFSCmedian,SFSCpam,SFSCkml
252,19.99262398,19.989,19.87927272,15.6426474,17.90339503,20.57469628,20.4594953,21.35049962,20.52972803,11.4,15.60821871,17.9597502,20.56978241,20.44758488,21.33928982,20.52471574
253,20.02441184,20.002,19.90973247,15.66781168,17.92507867,20.60236146,20.48403629,21.38087062,20.55382787,11.5,15.63356676,17.98396155,20.59725524,20.47688994,21.36964084,20.55234458
254,20.05619971,20.015,19.94012502,15.69305562,17.96188706,20.62999698,20.50850375,21.41115231,20.58048495,11.5,15.65878818,18.00831955,20.62473539,20.50616518,21.39990351,20.57994776
255,20.08798757,20.028,19.97045414,15.71799642,18.00780082,20.65760175,20.5328569,21.44134527,20.6143134,11.6,15.68404764,18.03255948,20.65222187,20.53540977,21.43007893,20.60764575
256,20.11977544,20.041,20.00072355,15.72208262,18.0829539,20.68517943,20.55709849,21.47145014,20.6418757,11.7,15.70934511,18.05709538,20.67971364,20.56462292,21.46016826,20.63540136
257,20.1515633,20.054,20.03093695,15.75809567,18.12963678,20.71274042,20.5812312,21.50146758,20.66625523,11.8,15.73453439,18.08156502,20.70721149,20.59380389,21.49017267,20.66299548
258,20.18335117,20.067,20.06109801,15.78109886,18.17201635,20.74028651,20.60525765,21.53139828,20.69097815,11.8,15.75961129,18.10585945,20.73471444,20.62295198,21.52009335,20.69054315
259,20.21513903,20.08,20.09121038,15.82583963,18.23112521,20.76782828,20.63282701,21.56124298,20.72319276,11.9,15.78470865,18.13010655,20.76222144,20.65206603,21.54993155,20.71811635
260,20.24238947,20.1095,20.12130679,15.84882694,18.27045655,20.79535419,20.66188868,21.59100243,20.76077557,12,15.80980993,18.15419483,20.78973154,20.68114418,21.5796885,20.74576851
261,20.26963991,20.139,20.1513511,15.87105549,18.30260953,20.82286492,20.69089956,21.62067742,20.78613645,12,15.83450105,18.17804211,20.81724382,20.71018572,21.6093655,20.77340659
262,20.29689035,20.1685,20.18134354,15.89285515,18.33133512,20.85036634,20.71985175,21.65026877,20.81103212,12.1,15.85910794,18.20167627,20.84475738,20.73919047,21.63896384,20.80098728
263,20.32414079,20.198,20.21128432,15.91560379,18.36333817,20.87786195,20.74873726,21.67977733,20.83729192,12.2,15.88361382,18.22531797,20.87227128,20.76815824,21.66848487,20.82854577
264,20.35139123,20.2275,20.2411736,15.93793525,18.38597365,20.9053511,20.77754797,21.70920398,20.8611579,12.2,15.90763411,18.24848134,20.89978456,20.79710594,21.69792994,20.85617434
265,20.37864167,20.257,20.27101152,15.96169277,18.43745348,20.9328359,20.80627568,21.73854964,20.88677868,12.3,15.93156942,18.2721072,20.92729621,20.82606093,21.72730043,20.883647
266,20.40589211,20.2865,20.30079817,15.9838451,18.46443034,20.96031785,20.83491205,21.76781525,20.92008168,12.3,15.95555162,18.29611108,20.95480515,20.85502522,21.75659773,20.91110529
267,20.43314255,20.316,20.33053364,16.0067952,18.4914056,20.9877941,20.86344866,21.79700178,20.9389788,12.4,15.9794479,18.3201162,20.98231027,20.88400077,21.78582328,20.93866686
268,20.46039299,20.3455,20.36021797,16.0294195,18.51626771,21.01526891,20.89187696,21.82611025,20.97962513,12.5,16.00325605,18.34425324,21.00981047,20.91298953,21.8149785,20.96617675
269,20.48764343,20.375,20.38985116,16.05211423,18.55454927,21.04274406,20.92018832,21.85514169,21.00642279,12.5,16.02708116,18.36868364,21.03730903,20.94199341,21.84406486,20.99376359
270,20.51800227,20.4085,20.41945867,16.07499266,18.58937679,21.07022406,20.94837396,21.88409718,21.02636236,12.6,16.05116335,18.39340138,21.0648053,20.97101427,21.87308383,21.02132857
271,20.5483611,20.442,20.44905064,16.12529417,18.62392841,21.09770251,20.97642502,21.91297781,21.05097763,12.6,16.0751697,18.41835611,21.09229858,21.00005406,21.90203691,21.04887052
272,20.57871994,20.4755,20.47862627,16.14765488,18.65861797,21.12517776,21.0071639,21.94178472,21.09328881,12.7,16.09908782,18.44335965,21.11978825,21.02911562,21.93092558,21.07639797
273,20.60907878,20.509,20.50818475,16.17752459,18.68930382,21.15264398,21.04205507,21.97051907,21.11807516,12.8,16.12335676,18.46920148,21.14727358,21.05820219,21.95975136,21.10397014
274,20.63943762,20.5425,20.53772526,16.19972421,18.70012887,21.18009672,21.07714564,21.99918205,21.14710384,12.8,16.14738521,18.49545369,21.17475201,21.08731686,21.98851575,21.1314668
275,20.66979645,20.576,20.56724697,16.21421614,18.70640005,21.20753574,21.11243119,22.0277749,21.16118311,12.9,16.17155686,18.52195602,21.20222282,21.11639503,22.0172203,21.15911733
276,20.70015529,20.6095,20.59674903,16.22183607,18.69928236,21.23495937,21.14790733,22.05629887,21.18800418,12.9,16.19584608,18.54890323,21.22968552,21.14538845,22.04586654,21.18650197
277,20.73051413,20.643,20.62623058,16.27664253,18.72605803,21.26237187,21.18356975,22.0847487,21.22671705,13,16.22010431,18.57600404,21.25713922,21.17429445,22.07445601,21.21389948
278,20.76087296,20.6765,20.65569075,16.30122202,18.74016248,21.28977403,21.21941416,22.11310811,21.25602741,13,16.24433638,18.60321033,21.2845831,21.2031102,22.10299028,21.24135673
279,20.7912318,20.71,20.68512864,16.32577532,18.75426694,21.31716453,21.25543633,22.14137967,21.26955886,13.1,16.26853967,18.63049783,21.31201627,21.23183268,22.13147091,21.26877846
280,20.82311248,20.735,20.71455794,16.34956468,18.76837153,21.34453829,21.29163207,22.169566,21.29329693,13.2,16.29273354,18.65786448,21.33943806,21.2604587,22.15989948,21.29619627
281,20.85499316,20.76,20.74402287,16.37348484,18.78661003,21.37189672,21.32789954,22.1976697,21.32873455,13.2,16.31674384,18.68507714,21.36684762,21.28898487,22.18827755,21.32353863
282,20.88687383,20.785,20.77352405,16.39671322,18.80552046,21.39923957,21.35837343,22.22569343,21.35704295,13.3,16.34000156,18.7114666,21.39424404,21.31751403,22.21660668,21.35090691
283,20.91875451,20.81,20.80306208,16.42068806,18.82956414,21.42656403,21.38605752,22.25363985,21.3857475,13.3,16.36325024,18.73788708,21.42162643,21.34607446,22.24488844,21.37827103
284,20.95063519,20.835,20.83263761,16.44443783,18.86252552,21.45387246,21.41389439,22.28151163,21.40263261,13.4,16.3864754,18.76431379,21.44899385,21.3746744,22.2731244,21.40555057
285,20.98251587,20.86,20.86225127,16.46872626,18.8954869,21.48116423,21.44188129,22.30931147,21.42731024,13.4,16.40983405,18.79063074,21.47634528,21.40331759,22.3013161,21.43290248
286,21.01439655,20.885,20.89190372,16.49296618,18.93569177,21.50843642,21.47001541,22.33704208,21.47509344,13.5,16.43309934,18.81682181,21.50367995,21.43199975,22.32946512,21.46022618
287,21.04627722,20.91,20.92159566,16.51712757,18.98630689,21.53567833,21.49829389,22.36470621,21.49612721,13.5,16.45659975,18.84335797,21.53099703,21.46070782,22.357573,21.48742358
288,21.0781579,20.935,20.95132778,16.54121687,19.02747054,21.56290046,21.52671384,22.39230661,21.50473254,13.5,16.48009072,18.86987789,21.55829572,21.48944261,22.3856413,21.51461564
289,21.11003858,20.96,20.98110079,16.58304086,19.02733242,21.59010286,21.5552941,22.41984605,21.55089207,13.6,16.50356571,18.89676688,21.5855753,21.51820456,22.41367156,21.54194521
290,21.13934042,20.9885,21.01092269,16.60535828,19.06029359,21.6172789,21.58406874,22.44732732,21.56797369,13.6,16.52701789,18.92384657,21.61283515,21.54699402,22.44166532,21.56909752
291,21.16864226,21.017,21.04076711,16.62659825,19.09325477,21.64442969,21.61303754,22.47475324,21.59277089,13.6,16.55044814,18.95080006,21.64007462,21.57581122,22.4696241,21.59640271
292,21.19794411,21.0455,21.07063311,16.64868629,19.12621594,21.67155446,21.64220029,22.50212663,21.61501283,13.6,16.57385723,18.97760822,21.66729308,21.60460751,22.49754941,21.62368162
293,21.22724595,21.074,21.10051981,16.67225152,19.15917711,21.69864883,21.67104591,22.52945034,21.64127047,13.6,16.59724218,19.0043535,21.69448997,21.6333167,22.52544274,21.65090633
294,21.25654779,21.1025,21.13042629,16.69496735,19.19213828,21.72572373,21.69842451,22.55672723,21.68421546,13.6,16.62061472,19.03088117,21.72166481,21.66193432,22.55330558,21.67808372
295,21.28584963,21.131,21.16035167,16.71616416,19.22509946,21.75277651,21.72609386,22.58396021,21.69813246,13.5,16.64397462,19.05724062,21.74881704,21.69045576,22.58113938,21.70523131
296,21.31515147,21.1595,21.19029507,16.74386774,19.25505172,21.77981399,21.75310042,22.61115216,21.72980619,13.5,16.66733258,19.08343665,21.77594623,21.71886119,22.6089456,21.7324422
297,21.34445332,21.188,21.2202556,16.76448894,19.27743794,21.80683971,21.77986917,22.63830602,21.75541316,13.5,16.6906979,19.10959532,21.80305066,21.74715415,22.63672566,21.75963821
298,21.37375516,21.2165,21.25023241,16.77246545,19.29982415,21.83385513,21.80675948,22.66542472,21.78539878,13.4,16.7140694,19.13602096,21.83012999,21.77544268,22.66447975,21.78679505
299,21.403057,21.245,21.28022463,16.77397334,19.27092021,21.86085597,21.83376874,22.69251124,21.81408461,13.4,16.73744561,19.16250019,21.85718396,21.80372777,22.69220937,21.81393528
300,21.43722978,21.2765,21.31023141,16.7944137,19.2941274,21.88783828,21.86089432,22.71956854,21.85149984,13.4,16.76082741,19.18895505,21.88421238,21.83200373,22.719916,21.84099934
301,21.47140257,21.308,21.34022895,16.81508562,19.29658022,21.91480106,21.88813354,22.74659982,21.86813373,13.4,16.78420791,19.21556043,21.91121511,21.86025379,22.74760116,21.8680975
302,21.50557535,21.3395,21.37021529,16.82753428,19.3317615,21.94174178,21.91548385,22.7736081,21.90242337,13.3,16.80758077,19.24278515,21.93819215,21.88847914,22.77526632,21.89524141
303,21.53974814,21.371,21.40018846,16.84899658,19.36694279,21.96865742,21.94294273,22.80059641,21.93367707,13.3,16.83093353,19.27016899,21.96514355,21.91668083,22.80291298,21.92232365
304,21.57392092,21.4025,21.43014648,16.87031731,19.40212408,21.9955514,21.97050771,22.82756784,21.94643295,13.3,16.85428355,19.29766826,21.99206943,21.9448598,22.83054249,21.94935794
305,21.6080937,21.434,21.46008739,16.89074396,19.43730537,22.0224212,21.99817635,22.85452545,21.97140428,13.2,16.87762773,19.3252809,22.01896991,21.97301762,22.85815591,21.97634946
306,21.64226649,21.4655,21.49000921,16.91302253,19.47006471,22.04926507,22.02594622,22.88147236,22.00147693,13.2,16.90095445,19.35276804,22.04584519,22.00115584,22.88575431,22.00338374
307,21.67643927,21.497,21.51990995,16.93548425,19.49851392,22.07608833,22.05381494,22.90841168,22.02869022,13.2,16.92421738,19.3800252,22.07269543,22.02927587,22.91333882,22.0304778
308,21.71061206,21.5285,21.54978762,16.95698739,19.52696313,22.10289095,22.08062873,22.93534655,22.0545932,13.2,16.94765248,19.40725815,22.09952088,22.05739319,22.9409106,22.0575371
309,21.74478484,21.56,21.57964025,16.97792301,19.55541235,22.12967365,22.10665194,22.96228014,22.08346689,13.1,16.97109143,19.43451429,22.12632182,22.08553738,22.96847084,22.08448753
310,21.77023643,21.596,21.60945127,16.99852752,19.58136307,22.15643605,22.132739,22.98921562,22.10817214,13.1,16.99453587,19.46196334,22.15309923,22.11370904,22.99602073,22.11140585
311,21.79568802,21.632,21.63927298,17.02057429,19.59930276,22.18317672,22.15889161,23.01615617,22.14782941,13.1,17.01798579,19.48942509,22.17985352,22.14190844,23.02356154,22.13839833
312,21.82113961,21.668,21.66910672,17.04280959,19.56885468,22.20989276,22.18511154,23.043105,22.16311238,13,17.0413421,19.51689208,22.20658517,22.17013511,23.05109452,22.16532027
313,21.8465912,21.704,21.69895387,17.06521473,19.53778744,22.2365823,22.21140059,23.07006535,22.19427529,13,17.06469394,19.5443045,22.2332946,22.19838891,23.07862097,22.19224219
314,21.87204279,21.74,21.72881581,17.0874547,19.53259762,22.26324572,22.23776054,23.09704047,22.21796594,13,17.08804166,19.57156409,22.25998223,22.226677,23.1061422,22.21915834
315,21.89749437,21.776,21.75869394,17.10137846,19.54322941,22.28989322,22.26417956,23.12403364,22.25352288,12.9,17.11139139,19.59866437,22.28664846,22.25503625,23.13365956,22.2462201
316,21.92294596,21.812,21.78858966,17.12334749,19.54966603,22.31650618,22.2906117,23.15104813,22.27261638,12.9,17.13473015,19.62567672,22.31329397,22.283469,23.16117438,22.27317706
317,21.94839755,21.848,21.8185044,17.14660481,19.55402269,22.34307973,22.31705582,23.17808727,22.29767087,12.8,17.15802915,19.6524656,22.33991913,22.3119768,23.18868805,22.30010378
318,21.97384914,21.884,21.8484396,17.16863958,19.56253927,22.36961829,22.34351079,23.20515437,22.3394038,12.8,17.18131181,19.67938068,22.36652439,22.34056129,23.21620193,22.3269502
319,21.99930073,21.92,21.87839672,17.19051381,19.58407849,22.3961237,22.36997542,23.2322528,22.35905573,12.8,17.20454111,19.7058115,22.39311015,22.36922413,23.24371743,22.35376192
320,22.02932788,21.941,21.90837723,17.21268216,19.5992546,22.42260182,22.39644856,23.25938591,22.38166999,12.7,17.22788472,19.73222771,22.41967687,22.397967,23.27123594,22.38064155
321,22.05935504,21.962,21.93834437,17.20421266,19.60810398,22.44904742,22.42292902,23.28655709,22.4089516,12.7,17.25133771,19.75864931,22.446225,22.42676156,23.29875888,22.40742744
322,22.08938219,21.983,21.96829775,17.22588176,19.55292688,22.47546153,22.44941559,23.31376974,22.4383593,12.7,17.27477351,19.78514442,22.47275504,22.45559582,23.32628766,22.43433358
323,22.11940934,22.004,21.998237,17.2460678,19.54651837,22.50184624,22.47590705,23.3410273,22.45920132,12.6,17.29817861,19.81143603,22.49926735,22.48446906,23.35382372,22.46116262
324,22.1494365,22.025,22.02816174,17.26657241,19.54010986,22.52819946,22.50240219,23.36833319,22.4857612,12.6,17.32229468,19.83766,22.52576232,22.51335314,23.38136847,22.48798392
325,22.17946365,22.046,22.05807158,17.28749113,19.53370135,22.55452389,22.52889976,23.39569089,22.51088011,12.6,17.34634429,19.86366759,22.55224038,22.542248,23.40892336,22.51475296
326,22.2094908,22.067,22.08796613,17.30755277,19.52729284,22.58081842,22.55615994,23.42310387,22.53612487,12.5,17.37034908,19.88951089,22.57870198,22.57115233,23.4364898,22.54140078
327,22.23951795,22.088,22.117845,17.32887514,19.55393815,22.60709199,22.58400686,23.45057563,22.57974348,12.5,17.39440623,19.91519175,22.60514762,22.60006342,23.46406923,22.56806633
328,22.26954511,22.109,22.14770778,17.35023154,19.60528354,22.63335146,22.61177564,23.47810969,22.59388141,12.4,17.41888289,19.94069749,22.63157778,22.62897848,23.49166307,22.59476331
329,22.29957226,22.13,22.17755409,17.39642032,19.79676871,22.65959976,22.63955825,23.50570958,22.6279728,12.4,17.44294159,19.96609894,22.65799302,22.65789462,23.51927274,22.6215376
330,22.33048888,22.169,22.20733256,17.4188483,19.83918408,22.68583582,22.66737311,23.53337886,22.64930645,12.4,17.46691196,19.99139307,22.68439381,22.68680889,23.54689966,22.64833945
331,22.36140551,22.208,22.23703006,17.44106357,19.88041737,22.71206113,22.69521312,23.56112085,22.66909498,12.3,17.49136166,20.01722088,22.71078062,22.71571824,23.57454524,22.67505669
332,22.39232213,22.247,22.26664797,17.46306361,19.87532712,22.7382795,22.72307116,23.58893914,22.69895132,12.3,17.51603765,20.04355341,22.73715393,22.74461953,23.60221088,22.70194221
333,22.42323875,22.286,22.29618764,17.48559795,19.85081796,22.76449318,22.75094013,23.61683733,22.72967044,12.2,17.54061851,20.06972389,22.76351415,22.77348795,23.62989797,22.72877093
334,22.45415538,22.325,22.32565039,17.50745746,19.83979454,22.7907,22.77881299,23.64481904,22.7503008,12.2,17.56525393,20.09573292,22.78986167,22.80231843,23.65760788,22.75552922
335,22.485072,22.364,22.35503748,17.52947428,19.87718908,22.81693709,22.80668274,23.67288791,22.78803507,12.1,17.59007185,20.1215811,22.81619688,22.83111087,23.68534197,22.78227455
336,22.51598862,22.403,22.38435016,17.5514888,19.91314438,22.84317549,22.83454241,23.70099979,22.81102252,12.1,17.61544328,20.14749734,22.84252014,22.85989788,23.71310161,22.80900279
337,22.54690524,22.442,22.41358963,17.57436011,19.94909968,22.86941851,22.8623851,23.7291391,22.83746464,12.1,17.64154635,20.17381155,22.86883171,22.88872111,23.74088812,22.83565536
338,22.57782187,22.481,22.44275704,17.60071271,19.97318722,22.89566842,22.89020394,23.75730634,22.85877057,12,17.66799138,20.19948421,22.89513176,22.91759955,23.76870283,22.86231058
339,22.60873849,22.52,22.47185353,17.59973362,19.97859795,22.92192248,22.91799855,23.785502,22.88137148,12,17.6944649,20.22479562,22.92142041,22.94655621,23.79654702,22.88910417
340,22.63907143,22.537,22.50101121,17.62307543,20.02828503,22.94817635,22.94576214,23.81372653,22.91903549,11.9,17.7214794,20.25005117,22.94769775,22.97559025,23.824422,22.91572595
341,22.66940436,22.554,22.53040812,17.64660869,20.10412676,22.97442508,22.97355029,23.84198037,22.94109638,11.9,17.74912248,20.27533698,22.97396375,23.00470076,23.852329,22.94245861
342,22.6997373,22.571,22.56004772,17.66869243,20.16969948,23.00066486,23.00139428,23.87026394,22.96210304,11.8,17.77673855,20.30042801,23.0002184,23.03385951,23.88026929,22.96912647
343,22.73007024,22.588,22.5899336,17.69255796,20.22630566,23.02689331,23.02929194,23.89857768,22.99723852,11.8,17.80413551,20.32530902,23.02646172,23.06306654,23.90824406,22.99563702
344,22.76040318,22.605,22.62006945,17.72986216,20.28347348,23.05310755,23.05724122,23.92692202,23.02306672,11.7,17.83117154,20.34992688,23.05269365,23.09232173,23.93625453,23.02237121
345,22.79073611,22.622,22.6504591,17.75489664,20.33820375,23.07930295,23.08524018,23.95529736,23.03720967,11.7,17.85821707,20.37448342,23.07891411,23.12161975,23.96430184,23.04901976
346,22.82106905,22.639,22.6811065,17.78014973,20.37318829,23.10548169,23.11328695,23.98370411,23.0708182,11.6,17.88551217,20.39930632,23.10512299,23.1509297,23.99238715,23.07574314
347,22.85140199,22.656,22.71201568,17.80603617,20.45497694,23.13164532,23.14135882,24.01214263,23.09901988,11.6,17.91247227,20.42455314,23.13132018,23.18023979,24.02051158,23.10239433
348,22.88173492,22.673,22.74319084,17.78302478,20.44315736,23.15779223,23.16938344,24.04061331,23.12174511,11.5,17.93908066,20.44972518,23.15750553,23.20955275,24.0486762,23.12905448
349,22.91206786,22.69,22.77463625,17.808715,20.47109283,23.18392426,23.19891216,24.0691165,23.14242308,11.5,17.96544494,20.47475489,23.18367884,23.23887258,24.07688208,23.15575935
350,22.94397987,22.7285,22.80621077,17.83488468,20.48550369,23.21005116,23.22849782,24.09765255,23.16993984,11.4,17.99185991,20.50012359,23.20983981,23.26815959,24.10513026,23.18250292
351,22.97589189,22.767,22.83763555,17.85233857,20.50600432,23.23613613,23.25814258,24.1262218,23.19243933,11.4,18.01810885,20.52587536,23.23598803,23.29739268,24.13342172,23.20902781
352,23.0078039,22.8055,22.86890828,17.87753635,20.52990352,23.26221581,23.28784871,24.15482456,23.22363399,11.4,18.04415,20.55153422,23.26212318,23.32657211,24.16175744,23.23561135
353,23.03971592,22.844,22.90002654,17.90200755,20.55380272,23.28817931,23.31761851,24.18346114,23.25929489,11.3,18.07006432,20.57740164,23.28824498,23.35569803,24.19013836,23.26222909
354,23.07162793,22.8825,22.93098781,17.92628474,20.57770192,23.31413212,23.3474544,24.21213183,23.28281626,11.2,18.09560484,20.60314654,23.31435321,23.38482509,24.21856537,23.28881666
355,23.10353994,22.921,22.96178948,17.94988101,20.60160111,23.3400794,23.37735888,24.24083693,23.30428376,11.2,18.1207412,20.62887884,23.34044768,23.41396911,24.24703935,23.31531833
356,23.13545196,22.9595,22.99242884,17.97367497,20.62550031,23.36602533,23.40733452,24.2695767,23.32636666,11.1,18.14544676,20.6546681,23.3665282,23.44312542,24.27556113,23.34189875
357,23.16736397,22.998,23.02290308,17.99687868,20.65015018,23.39184377,23.43738396,24.2983514,23.36192495,11.1,18.16910473,20.68074143,23.39259465,23.47228912,24.3041315,23.36849089
358,23.19927599,23.0365,23.05320932,18.02016296,20.68862105,23.41765563,23.46750996,24.32716128,23.39627856,11,18.19248006,20.70683406,23.418647,23.5014551,24.33275125,23.39503595
359,23.231188,23.075,23.08334454,18.0436125,20.75114306,23.44345587,23.49771534,24.35600657,23.41783012,11,18.21557665,20.73260098,23.44468528,23.53061776,24.36142109,23.42159611
360,23.2600311,23.1095,23.11338573,18.06663528,20.79773274,23.4692398,23.52799565,24.38488749,23.4350861,10.9,18.23795928,20.75797798,23.47070958,23.55979702,24.39014171,23.44814118
361,23.2888742,23.144,23.14345187,18.12166616,20.85592163,23.49500178,23.55832147,24.41380428,23.4684167,10.8,18.2600011,20.78345555,23.49671991,23.58899855,24.41891376,23.47465584
362,23.3177173,23.1785,23.17354188,18.14598592,20.9092732,23.52074146,23.58869395,24.44275714,23.49723371,10.7,18.28098901,20.80764553,23.5227162,23.61821683,24.44773787,23.50119236
363,23.3465604,23.213,23.20365466,18.17071458,20.94456746,23.54646099,23.61911427,24.47174625,23.5248269,10.6,18.30125171,20.83176599,23.54869845,23.64744641,24.47661461,23.52777287
364,23.37540351,23.2475,23.23378911,18.24827681,21.04231249,23.57215872,23.64958369,24.50077178,23.5418692,10.5,18.32086152,20.85564184,23.57466669,23.67668442,24.5055445,23.55434273
365,23.40424661,23.282,23.26394416,18.27289834,21.02385236,23.59783607,23.68010354,24.5298339,23.58833967,10.4,18.3399544,20.87899058,23.60062097,23.70592731,24.53452806,23.58085488
366,23.43308971,23.3165,23.29411872,18.27947482,21.01837933,23.62349597,23.7106752,24.55893275,23.61575813,10.3,18.35832904,20.9019763,23.62656135,23.73517166,24.56356574,23.60736665
367,23.46193281,23.351,23.32431172,18.30312988,21.04298328,23.64914515,23.74130011,24.58806847,23.63937151,10.3,18.37614072,20.9246372,23.65248793,23.7644141,24.59265795,23.63379504
368,23.49077591,23.3855,23.3545221,18.32737046,21.06288486,23.67478429,23.77197978,24.61724118,23.66425354,10.2,18.39222968,20.94708766,23.67840074,23.79365141,24.62180507,23.66026231
369,23.51961901,23.42,23.3847488,18.35001678,21.06821415,23.70041601,23.8027158,24.64645099,23.68960339,10.1,18.40785095,20.96945068,23.70429988,23.82283799,24.65100743,23.68679867
370,23.55054956,23.451,23.41496164,18.34661412,21.07354354,23.72603788,23.83350979,24.675698,23.7142021,10,18.4232149,20.99197368,23.73018547,23.85194941,24.68026533,23.71323176
371,23.58148012,23.482,23.44519165,18.36951269,21.07887292,23.75164719,23.86434661,24.70498239,23.73456009,9.9,18.43691809,21.01460328,23.75605773,23.88098565,24.70957902,23.73962126
372,23.61241067,23.513,23.47544073,18.3925125,21.0842023,23.77724217,23.8951038,24.73430424,23.76658203,9.8,18.44999546,21.03721407,23.78191683,23.90994665,24.7389487,23.76604864
373,23.64334123,23.544,23.50571081,18.4414332,21.08953169,23.80282968,23.92571012,24.7636636,23.7874731,9.7,18.46288315,21.05989767,23.80776293,23.93885397,24.76837455,23.79262091
374,23.67427178,23.575,23.5360038,18.49115054,21.09486107,23.8285406,23.95617464,24.79306053,23.8139467,9.6,18.4759056,21.08263157,23.83359615,23.96775433,24.79785668,23.81907401
375,23.70520233,23.606,23.56632163,18.51490211,21.10898893,23.8542504,23.98650059,24.82249508,23.838017,9.5,18.48843793,21.10527047,23.85941656,23.99672463,24.82739518,23.84558013
376,23.73613289,23.637,23.59666624,18.53847029,21.15657428,23.87996091,24.01669119,24.85196727,23.87988213,9.5,18.50101926,21.12777869,23.88522424,24.02577096,24.85699009,23.87196222
377,23.76706344,23.668,23.62703956,18.56211219,21.18183879,23.90567989,24.04674958,24.88147711,23.906116,9.4,18.51337721,21.15005117,23.91101917,24.05480729,24.8866414,23.89835491
378,23.797994,23.699,23.65744354,18.58677824,21.2071033,23.93140396,24.0766789,24.91102461,23.92691937,9.3,18.52550874,21.17186218,23.93680145,24.0838395,24.91634897,23.92475437
379,23.82892455,23.73,23.68788013,18.61047631,21.23236782,23.95713733,24.10648221,24.94060976,23.95405024,9.2,18.53781854,21.19410852,23.9625712,24.11287355,24.94611232,23.95125121
380,23.85820781,23.759,23.71840952,18.63310006,21.25763252,23.98287521,24.13616256,24.97023253,23.97398543,9.1,18.55030826,21.21634324,23.98832854,24.14191549,24.97593096,23.97762474
381,23.88749107,23.788,23.74896569,18.6563312,21.28971258,24.00861635,24.16572293,24.9998929,24.00718343,9,18.56297056,21.23842152,24.01407357,24.17097145,25.00580433,24.00396823
382,23.91677434,23.817,23.77954452,18.73086408,21.36409124,24.03436458,24.19516629,25.02959081,24.03395892,8.9,18.57483832,21.26009869,24.0398064,24.20004691,25.03573185,24.03028162
383,23.9460576,23.846,23.81014188,18.75347685,21.38840897,24.06012061,24.22449553,25.05932621,24.0558999,8.9,18.58693025,21.28188101,24.06552721,24.22910196,25.06571288,24.05665837
384,23.97534086,23.875,23.84075364,18.77604742,21.41547819,24.08588617,24.25280309,25.08909902,24.09023414,8.8,18.59924948,21.30408318,24.0912361,24.25811607,25.09574675,24.08300609
385,24.00462412,23.904,23.87137568,18.80007926,21.4425474,24.11167187,24.28063875,25.11890916,24.10524998,8.7,18.61148538,21.32644762,24.11693323,24.28709021,25.12583276,24.10925536
386,24.03390738,23.933,23.90200389,18.82375841,21.45805186,24.13747762,24.30906564,25.14875653,24.1317652,8.6,18.62397531,21.34896827,24.14261876,24.31602538,25.15597016,24.13545322
387,24.06319065,23.962,23.93263414,18.84767789,21.47639267,24.16330054,24.33930565,25.17864103,24.17300475,8.5,18.63651853,21.3716758,24.16829285,24.34492265,25.18615815,24.16185162
388,24.09247391,23.991,23.96326233,18.87118627,21.51036728,24.18914174,24.36953086,25.20856253,24.19905668,8.5,18.64932361,21.3946293,24.19395552,24.37378314,25.21639592,24.1881778
389,24.12175717,24.02,23.99388436,18.89423136,21.51081865,24.21499595,24.39976806,25.2385209,24.20573358,8.4,18.66239121,21.4177681,24.21960693,24.40260799,25.24668262,24.21437078
390,24.14858748,24.048,24.02442332,18.91817365,21.53194412,24.24085867,24.43001677,25.26851599,24.25187768,8.3,18.67586029,21.44078443,24.24524726,24.43139858,25.27701734,24.24063243
391,24.17541778,24.076,24.05490558,18.94218303,21.56969332,24.26672874,24.46027651,25.29854765,24.26999838,8.2,18.68958342,21.46397078,24.27087659,24.46015662,25.30739916,24.26684762
392,24.20224809,24.104,24.08533199,18.96558709,21.60744253,24.29260414,24.49054685,25.3286157,24.2893672,8.1,18.70355162,21.48735871,24.29649502,24.48888393,25.33782711,24.29308536
393,24.22907839,24.132,24.11570338,18.98913287,21.64519174,24.31848621,24.52082736,25.35871995,24.31308307,8.1,18.7177686,21.51096827,24.32210264,24.51758238,25.36830021,24.31916551
394,24.2559087,24.16,24.14602057,19.01224666,21.6918271,24.34437256,24.55111764,25.38886022,24.34590695,8,18.73224092,21.53483212,24.34769864,24.54625008,25.39881744,24.34522897
395,24.28273901,24.188,24.17628436,19.0357705,21.72069015,24.37027031,24.58141732,25.4190363,24.37324249,7.9,18.7469636,21.55882797,24.37328331,24.5748762,25.42937772,24.37140953
396,24.30956931,24.216,24.20649552,19.05819413,21.75843936,24.39617422,24.61380737,25.44924796,24.39118534,7.8,18.761939,21.58303069,24.39885639,24.60346285,25.45997999,24.39744873
397,24.33639962,24.244,24.23665481,19.07994627,21.79618856,24.42216695,24.64769007,25.47949497,24.42447564,7.7,18.77721619,21.60737755,24.42441835,24.6320077,25.49062312,24.42359385
398,24.36322992,24.272,24.26676295,19.10172186,21.80586885,24.44816293,24.68184858,25.50977708,24.44760363,7.7,18.79275243,21.63178807,24.44996967,24.66051387,25.52130598,24.44968172
399,24.39006023,24.3,24.29682067,19.12347568,21.8272799,24.47415779,24.71624267,25.54009404,24.47257125,7.6,18.80845491,21.65626311,24.47551158,24.68898685,25.55202741,24.47582501
