timestamp,latitude,longitude,altitude
2022-02-19T00:12:35Z,49.27247,-123.144947,14.2
2022-02-19T00:12:45Z,49.272478,-123.14494,14.2
2022-02-19T00:12:55Z,49.272486,-123.144933,14.3
2022-02-19T00:13:05Z,49.272493,-123.144926,14.3
2022-02-19T00:13:15Z,49.272501,-123.144919,14.3
2022-02-19T00:13:25Z,49.272509,-123.144912,14.3
2022-02-19T00:13:35Z,49.272517,-123.144904,14.3
2022-02-19T00:13:45Z,49.272524,-123.144897,14.3
2022-02-19T00:13:55Z,49.272532,-123.14489,14.3
2022-02-19T00:14:05Z,49.27254,-123.144883,14.3
2022-02-19T00:14:15Z,49.272547,-123.144875,14.3
2022-02-19T00:14:25Z,49.272554,-123.144867,14.3
2022-02-19T00:14:35Z,49.272562,-123.144859,14.3
2022-02-19T00:14:45Z,49.272569,-123.144851,14.3
2022-02-19T00:14:55Z,49.272576,-123.144843,14.3
2022-02-19T00:15:05Z,49.272584,-123.144835,14.3
2022-02-19T00:15:15Z,49.272591,-123.144827,14.2
2022-02-19T00:15:25Z,49.272598,-123.144819,14.2
2022-02-19T00:15:35Z,49.272606,-123.144811,14.2
2022-02-19T00:15:45Z,49.272613,-123.144803,14.2
2022-02-19T00:15:55Z,49.27262,-123.144795,14.2
2022-02-19T00:16:05Z,49.272627,-123.144786,14.2
2022-02-19T00:16:15Z,49.2726339,-123.144777,14.2
2022-02-19T00:16:25Z,49.272641,-123.144769,14.2
2022-02-19T00:16:35Z,49.2726479,-123.14476,14.2
2022-02-19T00:16:45Z,49.272655,-123.144752,14.2
2022-02-19T00:16:55Z,49.2726619,-123.144743,14.2
2022-02-19T00:17:05Z,49.272669,-123.144734,14.2
2022-02-19T00:17:15Z,49.272676,-123.144726,14.2
2022-02-19T00:17:25Z,49.272683,-123.144717,14.2
2022-02-19T00:17:35Z,49.27269,-123.144708,14.2
2022-02-19T00:17:45Z,49.272697,-123.144699,14.2
2022-02-19T00:17:55Z,49.272704,-123.144691,14.2
2022-02-19T00:18:05Z,49.272711,-123.144682,14.2
2022-02-19T00:18:15Z,49.272717,-123.144673,14.2
2022-02-19T00:18:25Z,49.2727239,-123.144664,14.2
2022-02-19T00:18:35Z,49.272731,-123.144655,14.2
2022-02-19T00:18:45Z,49.2727379,-123.144647,14.2
2022-02-19T00:18:55Z,49.272745,-123.144638,14.2
2022-02-19T00:19:05Z,49.2727519,-123.144629,14.2
2022-02-19T00:19:15Z,49.272759,-123.14462,14.2
2022-02-19T00:19:25Z,49.272766,-123.144611,14.1
2022-02-19T00:19:35Z,49.272773,-123.144603,14.1
2022-02-19T00:19:45Z,49.27278,-123.144594,14.1
2022-02-19T00:19:55Z,49.272787,-123.144585,14.1
2022-02-19T00:20:05Z,49.272793,-123.144576,14.1
2022-02-19T00:20:15Z,49.2727999,-123.144567,14.1
2022-02-19T00:20:25Z,49.272807,-123.144559,14.1
2022-02-19T00:20:35Z,49.2728139,-123.14455,14.1
2022-02-19T00:20:45Z,49.272821,-123.144541,14.1
2022-02-19T00:20:55Z,49.2728279,-123.144532,14.1
2022-02-19T00:21:05Z,49.272835,-123.144523,14.1
2022-02-19T00:21:15Z,49.272842,-123.144514,14.0
2022-02-19T00:21:25Z,49.272849,-123.144505,14.0
2022-02-19T00:21:35Z,49.272855,-123.144496,14.0
2022-02-19T00:21:45Z,49.272862,-123.144487,14.0
2022-02-19T00:21:55Z,49.272869,-123.144479,14.0
2022-02-19T00:22:05Z,49.2728759,-123.14447,14.0
2022-02-19T00:22:15Z,49.272883,-123.144461,14.0
2022-02-19T00:22:25Z,49.2728899,-123.144452,14.0
2022-02-19T00:22:35Z,49.272896,-123.144442,13.9
2022-02-19T00:22:45Z,49.272902,-123.144433,13.9
2022-02-19T00:22:55Z,49.272909,-123.144423,13.9
2022-02-19T00:23:05Z,49.272915,-123.144413,13.9
2022-02-19T00:23:15Z,49.272922,-123.144404,13.9
2022-02-19T00:23:25Z,49.272928,-123.144394,13.9
2022-02-19T00:23:35Z,49.2729349,-123.144384,13.9
2022-02-19T00:23:45Z,49.272941,-123.144375,13.9
2022-02-19T00:23:55Z,49.272947,-123.144365,13.9
2022-02-19T00:24:05Z,49.272954,-123.144355,13.8
2022-02-19T00:24:15Z,49.272959,-123.144345,13.8
2022-02-19T00:24:25Z,49.272965,-123.144334,13.8
2022-02-19T00:24:35Z,49.27297,-123.144323,13.8
2022-02-19T00:24:45Z,49.272976,-123.144312,13.8
2022-02-19T00:24:55Z,49.272981,-123.144301,13.8
2022-02-19T00:25:05Z,49.272987,-123.14429,13.8
2022-02-19T00:25:15Z,49.272992,-123.144279,13.8
2022-02-19T00:25:25Z,49.272998,-123.144269,13.8
2022-02-19T00:25:35Z,49.273003,-123.144258,13.8
2022-02-19T00:25:45Z,49.273009,-123.144247,13.8
2022-02-19T00:25:55Z,49.273014,-123.144235,13.8
2022-02-19T00:26:05Z,49.273019,-123.144224,13.8
2022-02-19T00:26:15Z,49.273024,-123.144213,13.8
2022-02-19T00:26:25Z,49.273029,-123.144201,13.8
2022-02-19T00:26:35Z,49.273034,-123.14419,13.7
2022-02-19T00:26:45Z,49.273039,-123.144179,13.7
2022-02-19T00:26:55Z,49.273044,-123.144167,13.7
